metric,file,name,value,line
cognitive,src/20_Optimisation/02_CrossValidation/01_Base_CrossValidation.jl,"fit_and_predict",5,1012
cognitive,src/20_Optimisation/02_CrossValidation/02_KFold.jl,"KFold",0,54
cognitive,src/20_Optimisation/02_CrossValidation/02_KFold.jl,"KFold",1,62
cognitive,src/20_Optimisation/02_CrossValidation/02_KFold.jl,"KFoldResult",0,103
cognitive,src/20_Optimisation/02_CrossValidation/02_KFold.jl,"KFoldResult",1,111
cognitive,src/20_Optimisation/02_CrossValidation/02_KFold.jl,"Base.split",9,135
cognitive,src/20_Optimisation/02_CrossValidation/02_KFold.jl,"n_splits",0,170
cognitive,src/20_Optimisation/02_CrossValidation/03_Combinatorial.jl,"CombinatorialCrossValidation",0,64
cognitive,src/20_Optimisation/02_CrossValidation/03_Combinatorial.jl,"CombinatorialCrossValidation",1,78
cognitive,src/20_Optimisation/02_CrossValidation/03_Combinatorial.jl,"CombinatorialCrossValidationResult",0,131
cognitive,src/20_Optimisation/02_CrossValidation/03_Combinatorial.jl,"CombinatorialCrossValidationResult",1,144
cognitive,src/20_Optimisation/02_CrossValidation/03_Combinatorial.jl,"n_splits",0,162
cognitive,src/20_Optimisation/02_CrossValidation/03_Combinatorial.jl,"n_splits",1,165
cognitive,src/20_Optimisation/02_CrossValidation/03_Combinatorial.jl,"n_test_paths",0,189
cognitive,src/20_Optimisation/02_CrossValidation/03_Combinatorial.jl,"n_test_paths",0,192
cognitive,src/20_Optimisation/02_CrossValidation/03_Combinatorial.jl,"average_train_size",0,214
cognitive,src/20_Optimisation/02_CrossValidation/03_Combinatorial.jl,"average_train_size",1,217
cognitive,src/20_Optimisation/02_CrossValidation/03_Combinatorial.jl,"test_set_index",0,242
cognitive,src/20_Optimisation/02_CrossValidation/03_Combinatorial.jl,"binary_train_test_sets",1,265
cognitive,src/20_Optimisation/02_CrossValidation/03_Combinatorial.jl,"recombined_paths",1,295
cognitive,src/20_Optimisation/02_CrossValidation/03_Combinatorial.jl,"get_path_ids",3,324
cognitive,src/20_Optimisation/02_CrossValidation/03_Combinatorial.jl,"Base.split",11,358
cognitive,src/20_Optimisation/02_CrossValidation/03_Combinatorial.jl,"optimal_number_folds",14,458
cognitive,src/20_Optimisation/02_CrossValidation/03_Combinatorial.jl,"sort_predictions!",3,490
cognitive,src/20_Optimisation/02_CrossValidation/03_Combinatorial.jl,"fit_and_predict",4,503
cognitive,src/20_Optimisation/02_CrossValidation/03_Combinatorial.jl,"fit_and_predict",0,527
cognitive,src/20_Optimisation/02_CrossValidation/04_WalkForward.jl,"WalkForwardResult",0,55
cognitive,src/20_Optimisation/02_CrossValidation/04_WalkForward.jl,"WalkForwardResult",1,65
cognitive,src/20_Optimisation/02_CrossValidation/04_WalkForward.jl,"IndexWalkForward",0,146
cognitive,src/20_Optimisation/02_CrossValidation/04_WalkForward.jl,"IndexWalkForward",1,157
cognitive,src/20_Optimisation/02_CrossValidation/04_WalkForward.jl,"Base.split",12,182
cognitive,src/20_Optimisation/02_CrossValidation/04_WalkForward.jl,"n_splits",2,236
cognitive,src/20_Optimisation/02_CrossValidation/04_WalkForward.jl,"DateWalkForward",1,386
cognitive,src/20_Optimisation/02_CrossValidation/04_WalkForward.jl,"DateWalkForward",1,409
cognitive,src/20_Optimisation/02_CrossValidation/04_WalkForward.jl,"Base.split",21,443
cognitive,src/20_Optimisation/02_CrossValidation/04_WalkForward.jl,"special_div",0,512
cognitive,src/20_Optimisation/02_CrossValidation/04_WalkForward.jl,"n_splits",10,539
cognitive,src/20_Optimisation/02_CrossValidation/04_WalkForward.jl,"Base.split",24,593
cognitive,src/20_Optimisation/02_CrossValidation/04_WalkForward.jl,"n_splits",15,672
cognitive,src/20_Optimisation/02_CrossValidation/04_WalkForward.jl,"fit_and_predict",11,718
cognitive,src/20_Optimisation/02_CrossValidation/04_WalkForward.jl,"fit_and_predict",0,746
cognitive,src/20_Optimisation/02_CrossValidation/05_MultipleRandomised.jl,"MultipleRandomised",5,140
cognitive,src/20_Optimisation/02_CrossValidation/05_MultipleRandomised.jl,"MultipleRandomised",1,164
cognitive,src/20_Optimisation/02_CrossValidation/05_MultipleRandomised.jl,"MultipleRandomisedResult",0,223
cognitive,src/20_Optimisation/02_CrossValidation/05_MultipleRandomised.jl,"MultipleRandomisedResult",1,238
cognitive,src/20_Optimisation/02_CrossValidation/05_MultipleRandomised.jl,"n_splits",4,243
cognitive,src/20_Optimisation/02_CrossValidation/05_MultipleRandomised.jl,"n_splits",0,252
cognitive,src/20_Optimisation/02_CrossValidation/05_MultipleRandomised.jl,"combination_by_index",3,290
cognitive,src/20_Optimisation/02_CrossValidation/05_MultipleRandomised.jl,"sample_unique_assets",6,333
cognitive,src/20_Optimisation/02_CrossValidation/05_MultipleRandomised.jl,"get_subset_size",0,381
cognitive,src/20_Optimisation/02_CrossValidation/05_MultipleRandomised.jl,"get_subset_size",0,387
cognitive,src/20_Optimisation/02_CrossValidation/05_MultipleRandomised.jl,"get_subset_size",0,392
cognitive,src/20_Optimisation/02_CrossValidation/05_MultipleRandomised.jl,"get_window_size",0,422
cognitive,src/20_Optimisation/02_CrossValidation/05_MultipleRandomised.jl,"get_window_size",0,425
cognitive,src/20_Optimisation/02_CrossValidation/05_MultipleRandomised.jl,"get_window_size",0,431
cognitive,src/20_Optimisation/02_CrossValidation/05_MultipleRandomised.jl,"get_window_size",0,438
cognitive,src/20_Optimisation/02_CrossValidation/05_MultipleRandomised.jl,"get_n_subsets",0,470
cognitive,src/20_Optimisation/02_CrossValidation/05_MultipleRandomised.jl,"get_n_subsets",0,475
cognitive,src/20_Optimisation/02_CrossValidation/05_MultipleRandomised.jl,"Base.split",10,510
cognitive,src/20_Optimisation/02_CrossValidation/05_MultipleRandomised.jl,"path_fit_and_predict",10,586
cognitive,src/20_Optimisation/02_CrossValidation/05_MultipleRandomised.jl,"fit_and_predict",1,618
cognitive,src/20_Optimisation/02_CrossValidation/06_Validation.jl,"cross_val_predict",1,28
cognitive,src/20_Optimisation/02_CrossValidation/06_Validation.jl,"cross_val_predict",0,38
cognitive,src/20_Optimisation/02_CrossValidation/07_Scoring.jl,"NearestQuantilePrediction",0,111
cognitive,src/20_Optimisation/02_CrossValidation/07_Scoring.jl,"NearestQuantilePrediction",1,118
cognitive,src/20_Optimisation/02_CrossValidation/07_Scoring.jl,"s",0,123
cognitive,src/20_Optimisation/02_CrossValidation/08_OptimisationCrossValidation.jl,"OptimisationCrossValidation",0,36
cognitive,src/20_Optimisation/02_CrossValidation/08_OptimisationCrossValidation.jl,"OptimisationCrossValidation",1,41
cognitive,src/20_Optimisation/02_CrossValidation/09_Base_SearchCrossValidation.jl,"GridSearchCrossValidation",14,170
cognitive,src/20_Optimisation/02_CrossValidation/09_Base_SearchCrossValidation.jl,"GridSearchCrossValidation",1,214
cognitive,src/20_Optimisation/02_CrossValidation/09_Base_SearchCrossValidation.jl,"RandomisedSearchCrossValidation",14,342
cognitive,src/20_Optimisation/02_CrossValidation/09_Base_SearchCrossValidation.jl,"RandomisedSearchCrossValidation",1,395
cognitive,src/20_Optimisation/02_CrossValidation/09_Base_SearchCrossValidation.jl,"s",0,436
cognitive,src/20_Optimisation/02_CrossValidation/09_Base_SearchCrossValidation.jl,"SearchCrossValidationResult",0,480
cognitive,src/20_Optimisation/02_CrossValidation/09_Base_SearchCrossValidation.jl,"SearchCrossValidationResult",1,492
cognitive,src/20_Optimisation/02_CrossValidation/09_Base_SearchCrossValidation.jl,"fit_and_score",2,537
cognitive,src/20_Optimisation/02_CrossValidation/09_Base_SearchCrossValidation.jl,"fit_and_score",2,553
cognitive,src/20_Optimisation/02_CrossValidation/09_Base_SearchCrossValidation.jl,"_expr_to_lens",0,590
cognitive,src/20_Optimisation/02_CrossValidation/09_Base_SearchCrossValidation.jl,"_eval_index",0,612
cognitive,src/20_Optimisation/02_CrossValidation/09_Base_SearchCrossValidation.jl,"_eval_index",0,613
cognitive,src/20_Optimisation/02_CrossValidation/09_Base_SearchCrossValidation.jl,"_eval_index",3,614
cognitive,src/20_Optimisation/02_CrossValidation/09_Base_SearchCrossValidation.jl,"expr_to_lens_chain",6,635
cognitive,src/20_Optimisation/02_CrossValidation/09_Base_SearchCrossValidation.jl,"parse_lens",0,682
cognitive,src/20_Optimisation/02_CrossValidation/09_Base_SearchCrossValidation.jl,"parse_lens",0,690
cognitive,src/20_Optimisation/02_CrossValidation/09_Base_SearchCrossValidation.jl,"parse_lens",0,698
cognitive,src/20_Optimisation/02_CrossValidation/10_GridSearchCrossValidation.jl,"lens_val_grid",0,21
cognitive,src/20_Optimisation/02_CrossValidation/10_GridSearchCrossValidation.jl,"lens_val_grid",0,26
cognitive,src/20_Optimisation/02_CrossValidation/10_GridSearchCrossValidation.jl,"lens_val_grid",1,31
cognitive,src/20_Optimisation/02_CrossValidation/10_GridSearchCrossValidation.jl,"search_cross_validation",11,73
cognitive,src/20_Optimisation/02_CrossValidation/10_GridSearchCrossValidation.jl,"search_cross_validation",11,140
cognitive,src/20_Optimisation/02_CrossValidation/11_RandomisedSearchCrossValidation.jl,"make_p_grid",2,24
cognitive,src/20_Optimisation/02_CrossValidation/11_RandomisedSearchCrossValidation.jl,"make_p_grid",1,33
cognitive,src/20_Optimisation/02_CrossValidation/11_RandomisedSearchCrossValidation.jl,"make_p_grid",1,37
cognitive,src/20_Optimisation/02_CrossValidation/11_RandomisedSearchCrossValidation.jl,"make_p_grid",1,41
cognitive,src/20_Optimisation/02_CrossValidation/11_RandomisedSearchCrossValidation.jl,"search_cross_validation",1,78
cognitive,src/20_Optimisation/03_NaiveOptimisation.jl,"needs_previous_weights",2,26
cognitive,src/20_Optimisation/03_NaiveOptimisation.jl,"assert_internal_optimiser",0,40
cognitive,src/20_Optimisation/03_NaiveOptimisation.jl,"assert_external_optimiser",0,53
cognitive,src/20_Optimisation/03_NaiveOptimisation.jl,"is_time_dependent",2,67
cognitive,src/20_Optimisation/03_NaiveOptimisation.jl,"assert_time_dependent_fold_count",1,70
cognitive,src/20_Optimisation/03_NaiveOptimisation.jl,"update_time_dependent_estimator",2,89
cognitive,src/20_Optimisation/03_NaiveOptimisation.jl,"time_dependent_field_defaults",0,99
cognitive,src/20_Optimisation/03_NaiveOptimisation.jl,"naive_optimiser_td_defaults",0,115
cognitive,src/20_Optimisation/03_NaiveOptimisation.jl,"reset_time_dependent_estimator",2,123
cognitive,src/20_Optimisation/03_NaiveOptimisation.jl,"NaiveOptimisationResult",0,191
cognitive,src/20_Optimisation/03_NaiveOptimisation.jl,"NaiveOptimisationResult",1,199
cognitive,src/20_Optimisation/03_NaiveOptimisation.jl,"InverseVolatility",1,336
cognitive,src/20_Optimisation/03_NaiveOptimisation.jl,"InverseVolatility",1,353
cognitive,src/20_Optimisation/03_NaiveOptimisation.jl,"time_dependent_field_defaults",0,361
cognitive,src/20_Optimisation/03_NaiveOptimisation.jl,"assert_external_optimiser",0,376
cognitive,src/20_Optimisation/03_NaiveOptimisation.jl,"_optimise",2,396
cognitive,src/20_Optimisation/03_NaiveOptimisation.jl,"optimise",0,425
cognitive,src/20_Optimisation/03_NaiveOptimisation.jl,"EqualWeighted",1,523
cognitive,src/20_Optimisation/03_NaiveOptimisation.jl,"EqualWeighted",1,539
cognitive,src/20_Optimisation/03_NaiveOptimisation.jl,"_optimise",0,559
cognitive,src/20_Optimisation/03_NaiveOptimisation.jl,"optimise",0,585
cognitive,src/20_Optimisation/03_NaiveOptimisation.jl,"RandomWeighted",2,704
cognitive,src/20_Optimisation/03_NaiveOptimisation.jl,"RandomWeighted",1,724
cognitive,src/20_Optimisation/03_NaiveOptimisation.jl,"time_dependent_field_defaults",0,734
cognitive,src/20_Optimisation/03_NaiveOptimisation.jl,"_optimise",3,750
cognitive,src/20_Optimisation/03_NaiveOptimisation.jl,"optimise",0,786
cognitive,src/20_Optimisation/04_Base_ClusteringOptimisation.jl,"is_time_dependent",2,34
cognitive,src/20_Optimisation/04_Base_ClusteringOptimisation.jl,"assert_time_dependent_fold_count",1,39
cognitive,src/20_Optimisation/04_Base_ClusteringOptimisation.jl,"update_time_dependent_estimator",2,53
cognitive,src/20_Optimisation/04_Base_ClusteringOptimisation.jl,"reset_time_dependent_estimator",2,72
cognitive,src/20_Optimisation/04_Base_ClusteringOptimisation.jl,"HierarchicalResult",0,127
cognitive,src/20_Optimisation/04_Base_ClusteringOptimisation.jl,"HierarchicalResult",1,135
cognitive,src/20_Optimisation/04_Base_ClusteringOptimisation.jl,"HierarchicalRiskParityResult",0,177
cognitive,src/20_Optimisation/04_Base_ClusteringOptimisation.jl,"HierarchicalRiskParityResult",1,182
cognitive,src/20_Optimisation/04_Base_ClusteringOptimisation.jl,"HierarchicalEqualRiskContributionResult",0,239
cognitive,src/20_Optimisation/04_Base_ClusteringOptimisation.jl,"HierarchicalEqualRiskContributionResult",1,248
cognitive,src/20_Optimisation/04_Base_ClusteringOptimisation.jl,"HierarchicalOptimiser",1,414
cognitive,src/20_Optimisation/04_Base_ClusteringOptimisation.jl,"HierarchicalOptimiser",1,435
cognitive,src/20_Optimisation/04_Base_ClusteringOptimisation.jl,"hierarchical_optimiser_td_defaults",0,461
cognitive,src/20_Optimisation/04_Base_ClusteringOptimisation.jl,"needs_previous_weights",2,475
cognitive,src/20_Optimisation/04_Base_ClusteringOptimisation.jl,"time_dependent_field_defaults",0,490
cognitive,src/20_Optimisation/04_Base_ClusteringOptimisation.jl,"unitary_expected_risks",1,515
cognitive,src/20_Optimisation/04_Base_ClusteringOptimisation.jl,"unitary_expected_risks!",1,549
cognitive,src/20_Optimisation/05_HierarchicalRiskParity.jl,"hierarchical_risk_parity_td_defaults",0,14
cognitive,src/20_Optimisation/05_HierarchicalRiskParity.jl,"HierarchicalRiskParity",1,177
cognitive,src/20_Optimisation/05_HierarchicalRiskParity.jl,"HierarchicalRiskParity",1,189
cognitive,src/20_Optimisation/05_HierarchicalRiskParity.jl,"time_dependent_field_defaults",0,195
cognitive,src/20_Optimisation/05_HierarchicalRiskParity.jl,"needs_previous_weights",2,210
cognitive,src/20_Optimisation/05_HierarchicalRiskParity.jl,"port_opt_view",3,227
cognitive,src/20_Optimisation/05_HierarchicalRiskParity.jl,"split_factor_weight_constraints",2,257
cognitive,src/20_Optimisation/05_HierarchicalRiskParity.jl,"_optimise",3,286
cognitive,src/20_Optimisation/05_HierarchicalRiskParity.jl,"hrp_scalarised_risk",0,360
cognitive,src/20_Optimisation/05_HierarchicalRiskParity.jl,"_optimise",3,389
cognitive,src/20_Optimisation/05_HierarchicalRiskParity.jl,"optimise",0,448
cognitive,src/20_Optimisation/06_SchurComplementHierarchicalRiskParity.jl,"SchurComplementHierarchicalRiskParityResult",0,76
cognitive,src/20_Optimisation/06_SchurComplementHierarchicalRiskParity.jl,"SchurComplementHierarchicalRiskParityResult",1,89
cognitive,src/20_Optimisation/06_SchurComplementHierarchicalRiskParity.jl,"MonotonicSchurComplement",1,168
cognitive,src/20_Optimisation/06_SchurComplementHierarchicalRiskParity.jl,"MonotonicSchurComplement",1,179
cognitive,src/20_Optimisation/06_SchurComplementHierarchicalRiskParity.jl,"SchurComplementParams",0,237
cognitive,src/20_Optimisation/06_SchurComplementHierarchicalRiskParity.jl,"SchurComplementParams",1,248
cognitive,src/20_Optimisation/06_SchurComplementHierarchicalRiskParity.jl,"port_opt_view",1,302
cognitive,src/20_Optimisation/06_SchurComplementHierarchicalRiskParity.jl,"schur_complement_hrp_td_defaults",0,320
cognitive,src/20_Optimisation/06_SchurComplementHierarchicalRiskParity.jl,"SchurComplementHierarchicalRiskParity",1,487
cognitive,src/20_Optimisation/06_SchurComplementHierarchicalRiskParity.jl,"SchurComplementHierarchicalRiskParity",1,501
cognitive,src/20_Optimisation/06_SchurComplementHierarchicalRiskParity.jl,"time_dependent_field_defaults",0,507
cognitive,src/20_Optimisation/06_SchurComplementHierarchicalRiskParity.jl,"needs_previous_weights",2,520
cognitive,src/20_Optimisation/06_SchurComplementHierarchicalRiskParity.jl,"port_opt_view",3,536
cognitive,src/20_Optimisation/06_SchurComplementHierarchicalRiskParity.jl,"symmetric_step_up_matrix",4,563
cognitive,src/20_Optimisation/06_SchurComplementHierarchicalRiskParity.jl,"schur_augmentation",2,605
cognitive,src/20_Optimisation/06_SchurComplementHierarchicalRiskParity.jl,"naive_portfolio_risk",0,639
cognitive,src/20_Optimisation/06_SchurComplementHierarchicalRiskParity.jl,"naive_portfolio_risk",0,644
cognitive,src/20_Optimisation/06_SchurComplementHierarchicalRiskParity.jl,"schur_complement_weights",24,671
cognitive,src/20_Optimisation/06_SchurComplementHierarchicalRiskParity.jl,"schur_complement_binary_search",11,754
cognitive,src/20_Optimisation/06_SchurComplementHierarchicalRiskParity.jl,"schur_complement_weights",9,795
cognitive,src/20_Optimisation/06_SchurComplementHierarchicalRiskParity.jl,"_optimise",0,857
cognitive,src/20_Optimisation/06_SchurComplementHierarchicalRiskParity.jl,"_optimise",1,887
cognitive,src/20_Optimisation/06_SchurComplementHierarchicalRiskParity.jl,"optimise",0,932
cognitive,src/20_Optimisation/07_HierarchicalEqualRiskContribution.jl,"herc_td_defaults",0,14
cognitive,src/20_Optimisation/07_HierarchicalEqualRiskContribution.jl,"HierarchicalEqualRiskContribution",2,215
cognitive,src/20_Optimisation/07_HierarchicalEqualRiskContribution.jl,"HierarchicalEqualRiskContribution",1,239
cognitive,src/20_Optimisation/07_HierarchicalEqualRiskContribution.jl,"time_dependent_field_defaults",0,249
cognitive,src/20_Optimisation/07_HierarchicalEqualRiskContribution.jl,"needs_previous_weights",2,264
cognitive,src/20_Optimisation/07_HierarchicalEqualRiskContribution.jl,"port_opt_view",5,282
cognitive,src/20_Optimisation/07_HierarchicalEqualRiskContribution.jl,"herc_scalarised_risk_o!",0,324
cognitive,src/20_Optimisation/07_HierarchicalEqualRiskContribution.jl,"herc_unitary_risks_i!",0,347
cognitive,src/20_Optimisation/07_HierarchicalEqualRiskContribution.jl,"herc_unitary_risks_i!",0,352
cognitive,src/20_Optimisation/07_HierarchicalEqualRiskContribution.jl,"herc_unitary_risks_o!",0,371
cognitive,src/20_Optimisation/07_HierarchicalEqualRiskContribution.jl,"herc_unitary_risks_o!",0,376
cognitive,src/20_Optimisation/07_HierarchicalEqualRiskContribution.jl,"herc_scalarised_risk_i!",0,406
cognitive,src/20_Optimisation/07_HierarchicalEqualRiskContribution.jl,"herc_scalarised_risk_i!",0,416
cognitive,src/20_Optimisation/07_HierarchicalEqualRiskContribution.jl,"herc_risk",3,451
cognitive,src/20_Optimisation/07_HierarchicalEqualRiskContribution.jl,"herc_risk",3,483
cognitive,src/20_Optimisation/07_HierarchicalEqualRiskContribution.jl,"herc_risk",3,516
cognitive,src/20_Optimisation/07_HierarchicalEqualRiskContribution.jl,"herc_risk",3,545
cognitive,src/20_Optimisation/07_HierarchicalEqualRiskContribution.jl,"herc_risk",1,575
cognitive,src/20_Optimisation/07_HierarchicalEqualRiskContribution.jl,"herc_risk",1,598
cognitive,src/20_Optimisation/07_HierarchicalEqualRiskContribution.jl,"herc_risk",1,622
cognitive,src/20_Optimisation/07_HierarchicalEqualRiskContribution.jl,"herc_risk",1,646
cognitive,src/20_Optimisation/07_HierarchicalEqualRiskContribution.jl,"_optimise",9,684
cognitive,src/20_Optimisation/07_HierarchicalEqualRiskContribution.jl,"optimise",0,764
cognitive,src/20_Optimisation/08_Base_JuMPOptimisation.jl,"is_time_dependent",2,33
cognitive,src/20_Optimisation/08_Base_JuMPOptimisation.jl,"assert_time_dependent_fold_count",1,38
cognitive,src/20_Optimisation/08_Base_JuMPOptimisation.jl,"update_time_dependent_estimator",2,50
cognitive,src/20_Optimisation/08_Base_JuMPOptimisation.jl,"reset_time_dependent_estimator",2,67
cognitive,src/20_Optimisation/08_Base_JuMPOptimisation.jl,"Base.getproperty",2,155
cognitive,src/20_Optimisation/08_Base_JuMPOptimisation.jl,"Base.propertynames",0,167
cognitive,src/20_Optimisation/08_Base_JuMPOptimisation.jl,"needs_previous_weights",0,291
cognitive,src/20_Optimisation/08_Base_JuMPOptimisation.jl,"needs_previous_weights",0,294
cognitive,src/20_Optimisation/08_Base_JuMPOptimisation.jl,"needs_previous_weights",0,302
cognitive,src/20_Optimisation/08_Base_JuMPOptimisation.jl,"needs_previous_weights",0,305
cognitive,src/20_Optimisation/08_Base_JuMPOptimisation.jl,"port_opt_view",0,308
